real_time,demo_cycle,slot,time_label,interval_label,ems_enabled,ems_status,price_dkk_kwh,price_state,demand_mW,pv_available,target_scenario,actual_scenario,scenario_accepted,reject_reason,scheduler_reason,command,panel_voltage_V,battery_voltage_V,pem_voltage_V,load_voltage_V,pv_current_mA,battery_current_mA,pem_current_mA,load_current_mA,pv_power_mW,battery_power_mW,pem_power_mW,load_power_mW,virtual_battery_soc_percent,virtual_battery_charge_mAh,virtual_battery_capacity_mAh,virtual_battery_charge_state,real_battery_soc_percent,real_battery_charge_mAh,real_battery_capacity_mAh,real_battery_charge_state,real_battery_soc_initialized,real_battery_soc_status,real_battery_initial_lookup_voltage,real_battery_lookup_soc_percent,pem_soc_percent,h2_volume_mL,h2_usable_mL,h2_mode,load_trigger
2026-05-11T15:52:11+02:00,0,53,13:15,13:15-13:30,True,running,0.770200882,HIGH,58.838319949237835,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.69,3.6995,0.0385,4.98275,157.75,63.925,-0.042,11.117,424.347,236.491,-0.002,55.393,80.01234454491706,8.001234454491707,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:52:18+02:00,0,54,13:30,13:30-13:45,True,running,0.751220471,HIGH,58.67727661085144,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.17875,3.692,0.03975,4.98275,170.125,55.1,-0.042,11.092,370.66,203.429,-0.002,55.269,80.5300814569894,8.05300814569894,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.65,0.0,7.6,0.0,empty,1
2026-05-11T15:52:26+02:00,0,55,13:45,13:45-14:00,True,running,0.712960796,HIGH,58.516233272465044,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.17,3.6945,0.0385,4.98275,173.075,62.3,-0.042,11.117,375.573,230.167,-0.002,55.393,81.13855195704016,8.113855195704016,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.69,0.0,7.6,0.0,empty,1
2026-05-11T15:52:33+02:00,0,56,14:00,14:00-14:15,True,running,0.740609393,HIGH,58.35518993407865,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.5075,3.697,0.0385,4.98775,149.575,61.85,-0.042,11.242,375.059,228.659,-0.002,56.072,81.66018018207218,8.166018018207218,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:52:41+02:00,0,57,14:15,14:15-14:30,True,running,0.742477543,HIGH,58.63832385258911,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.4525,3.6995,0.0385,4.99525,158.45,60.275,-0.042,11.492,388.599,222.987,-0.002,57.405,82.26794057320095,8.226794057320094,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:52:48+02:00,0,58,14:30,14:30-14:45,True,running,0.719611402,HIGH,58.92145777109959,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.18125,3.70325,0.0385,4.98275,173.925,67.5,-0.042,11.092,379.374,249.969,-0.002,55.269,82.78921865383842,8.278921865383841,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.83,0.0,7.6,0.0,empty,1
2026-05-11T15:52:56+02:00,0,59,14:45,14:45-15:00,True,running,0.739264318,HIGH,59.20459168961006,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1175,3.69325,0.0385,4.98275,174.525,57.425,-0.042,11.092,369.557,212.085,-0.002,55.269,83.39670211843392,8.339670211843393,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.67,0.0,7.6,0.0,empty,1
2026-05-11T15:53:03+02:00,0,60,15:00,15:00-15:15,True,running,0.724020207,HIGH,59.48772560812053,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.26875,3.69575,0.0385,5.004,167.4,58.35,-0.021,11.792,379.789,215.647,-0.001,59.007,83.91873565047285,8.391873565047286,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:53:11+02:00,0,61,15:15,15:15-15:30,True,running,0.734556602,HIGH,61.98163867299066,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.25125,3.69575,0.0385,5.02025,168.0,55.6,-0.042,12.367,378.21,205.484,-0.002,62.085,84.52718204161513,8.452718204161513,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:53:18+02:00,0,62,15:30,15:30-15:45,True,running,0.765493159,HIGH,64.47555173786078,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.20875,3.7045,0.0385,4.98275,162.875,61.875,-0.021,11.392,359.75,229.216,-0.001,56.763,85.04799594781076,8.504799594781076,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.85,0.0,7.6,0.0,empty,1
2026-05-11T15:53:26+02:00,0,63,15:45,15:45-16:00,True,running,0.785893327,HIGH,66.9694648027309,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.34625,3.70325,0.0385,4.9815,161.125,67.95,-0.042,12.167,378.04,251.636,-0.002,60.61,85.6558283445691,8.56558283445691,10.0,medium,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.83,0.0,7.6,0.0,empty,1
2026-05-11T15:53:33+02:00,0,64,16:00,16:00-16:15,True,running,0.728204848,HIGH,69.46337786760104,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.21625,3.692,0.0385,4.99775,165.625,55.9,-0.042,12.792,367.066,206.383,-0.002,63.931,86.1768753203602,8.617687532036019,10.0,medium,0.0,0.0023,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.65,0.0,7.6,0.0,empty,1
2026-05-11T15:53:41+02:00,0,65,16:15,16:15-16:30,True,running,0.7726668550000001,HIGH,75.15920502147348,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.2675,3.697,0.0385,4.9815,162.475,55.15,-0.042,12.867,368.412,203.89,-0.002,64.097,86.78454954697034,8.678454954697035,10.0,medium,0.0,0.0023,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:53:48+02:00,0,66,16:30,16:30-16:45,True,running,0.810254018,HIGH,80.85503217534594,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.13125,3.69825,0.0385,4.979,168.175,60.825,-0.042,14.092,358.423,224.946,-0.002,70.164,87.30610907575334,8.730610907575334,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:53:56+02:00,0,67,16:45,16:45-17:00,True,running,0.858078673,HIGH,86.55085932921841,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.42,3.697,0.0385,4.9765,157.6,60.9,-0.042,15.267,381.392,225.147,-0.002,75.976,87.91404767223277,8.791404767223277,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:54:03+02:00,0,68,17:00,17:00-17:15,True,running,0.792693423,HIGH,92.24668648309085,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.2225,3.69575,0.0385,4.97525,166.075,59.75,-0.042,16.267,369.102,220.821,-0.002,80.932,88.43230235419614,8.843230235419613,10.0,medium,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:54:11+02:00,0,69,17:15,17:15-17:30,True,running,0.865999607,HIGH,94.18501486231813,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.9225,3.6895,0.0385,4.974,181.175,55.375,-0.042,17.342,348.309,204.306,-0.002,86.259,89.04039700983058,8.90403970098306,10.0,medium,0.0,0.0019,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.61,0.0,7.6,0.0,empty,1
2026-05-11T15:54:18+02:00,0,70,17:30,17:30-17:45,True,running,0.9127033569999999,HIGH,96.12334324154543,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.5,3.6995,0.03725,4.97775,156.1,62.55,-0.042,18.017,390.25,231.404,-0.002,89.684,89.56181017017293,8.956181017017293,10.0,medium,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:54:26+02:00,0,71,17:45,17:45-18:00,True,running,0.931160693,HIGH,98.06167162077273,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.2125,3.69575,0.0385,4.9865,171.4,60.375,-0.042,18.642,379.222,223.131,-0.002,92.958,90.16955060528757,9.016955060528757,10.0,control_full,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:54:33+02:00,0,72,18:00,18:00-18:15,True,running,0.90978905,HIGH,100.0,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.99875,3.697,0.0385,4.97275,178.075,57.225,-0.042,18.617,355.927,211.561,-0.002,92.578,90.69088326425161,9.069088326425161,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:54:41+02:00,0,73,18:15,18:15-18:30,True,running,0.9190550590000001,HIGH,97.03315623038347,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.25125,3.69825,0.0385,4.974,160.975,58.55,-0.042,18.692,362.395,216.533,-0.002,92.974,91.29778200957183,9.129778200957183,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:54:48+02:00,0,74,18:30,18:30-18:45,True,running,0.919877045,HIGH,94.06631246076697,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.0425,3.69575,0.0385,4.994,173.8,57.65,-0.042,18.967,354.987,213.06,-0.002,94.721,91.81976673770824,9.181976673770823,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:54:56+02:00,0,75,18:45,18:45-19:00,True,running,0.936466232,HIGH,91.09946869115046,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.8425,3.70575,0.0385,5.009,139.35,65.65,-0.042,19.292,396.102,243.282,-0.002,96.634,92.42735214158519,9.242735214158518,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.87,0.0,7.6,0.0,empty,1
2026-05-11T15:55:03+02:00,0,76,19:00,19:00-19:15,True,running,0.924211168,HIGH,88.13262492153393,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.2425,3.692,0.0385,4.974,172.325,54.7,-0.042,17.317,386.439,201.952,-0.002,86.135,92.94880783662545,9.294880783662546,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.65,0.0,7.6,0.0,empty,1
2026-05-11T15:55:11+02:00,0,77,19:15,19:15-19:30,True,running,0.9639654000000001,HIGH,85.60747758760036,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.39,3.6995,0.0385,4.9765,152.8,62.225,-0.042,16.467,365.192,230.201,-0.002,81.948,93.48399911846757,9.348399911846757,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:55:18+02:00,0,78,19:30,19:30-19:45,True,running,0.9862337179999999,HIGH,83.08233025366677,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1525,3.6945,0.0385,4.989,168.125,55.6,-0.042,16.592,361.889,205.414,-0.002,82.777,94.00491911109877,9.400491911109878,10.0,control_full,0.0,0.0022,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.69,0.0,7.6,0.0,empty,1
2026-05-11T15:55:25+02:00,0,79,19:45,19:45-20:00,True,running,1.032788098,HIGH,80.55718291973321,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.33,3.70075,0.0385,4.979,160.675,62.35,-0.042,15.217,374.373,230.742,-0.002,75.765,94.52596873830018,9.452596873830018,10.0,control_full,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.79,0.0,7.6,0.0,empty,1
2026-05-11T15:55:33+02:00,0,80,20:00,20:00-20:15,True,running,0.968374204,HIGH,78.03203558579962,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.34125,3.69575,0.0385,4.979,160.825,55.8,-0.042,15.267,376.532,206.223,-0.002,76.014,95.13385978897624,9.513385978897624,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:55:41+02:00,0,81,20:15,20:15-20:30,True,running,0.957987298,HIGH,76.82082956062625,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.475,3.69825,0.0385,4.979,154.6,58.175,-0.042,14.842,382.635,215.146,-0.002,73.898,95.74169694042777,9.574169694042777,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:55:48+02:00,0,82,20:30,20:30-20:45,True,running,0.996321773,HIGH,75.60962353545288,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.2425,3.697,0.0385,4.979,166.05,57.8,-0.042,14.467,372.367,213.687,-0.002,72.031,96.2595056788375,9.62595056788375,10.0,control_full,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:55:55+02:00,0,83,20:45,20:45-21:00,True,running,0.996545943,HIGH,74.39841751027951,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1,3.6945,0.0385,4.9815,169.8,57.475,-0.042,13.742,356.58,212.341,-0.002,68.456,96.78096839301566,9.678096839301565,10.0,control_full,0.0,0.0018,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.69,0.0,7.6,0.0,empty,1
2026-05-11T15:56:03+02:00,0,84,21:00,21:00-21:15,True,running,1.011640625,HIGH,73.18721148510615,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.94625,3.702,0.0385,4.984,135.375,64.325,-0.042,14.042,398.849,238.131,-0.002,69.985,97.38806596447951,9.73880659644795,10.0,control_full,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.81,0.0,7.6,0.0,empty,1
2026-05-11T15:56:10+02:00,0,85,21:15,21:15-21:30,True,running,0.971363311,HIGH,70.68772091934147,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.61125,3.70325,0.0385,4.98025,149.975,58.8,-0.042,13.967,391.622,217.751,-0.002,69.559,97.90895574496169,9.790895574496169,10.0,control_full,0.0,0.0015,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.83,0.0,7.6,0.0,empty,1
2026-05-11T15:56:18+02:00,0,86,21:30,21:30-21:45,True,running,0.953802657,HIGH,68.18823035357678,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.4475,3.69825,0.0385,4.9815,160.45,58.2,-0.042,13.242,392.701,215.238,-0.002,65.965,98.51667122262737,9.851667122262738,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:56:25+02:00,0,87,21:45,21:45-22:00,True,running,0.8903603050000001,HIGH,65.6887397878121,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.45625,3.6945,0.0385,4.994,157.3,58.425,-0.042,12.967,386.368,215.851,-0.002,64.757,99.03811518876353,9.903811518876353,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.69,0.0,7.6,0.0,empty,1
2026-05-11T15:56:33+02:00,0,88,22:00,22:00-22:15,True,running,0.942967409,HIGH,63.18924922204742,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.37375,3.697,0.03725,5.0015,158.775,57.975,-0.042,13.242,376.892,214.334,-0.002,66.23,99.64585047780992,9.964585047780991,10.0,control_full,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:56:40+02:00,0,89,22:15,22:15-22:30,True,running,0.9042593409999999,HIGH,59.77565441480209,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.1925,3.69825,0.0385,4.984,170.15,59.65,-0.042,11.592,373.054,220.601,-0.002,57.775,100.0,10.0,10.0,control_full,0.0,0.0016,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.75,0.0,7.6,0.0,empty,1
2026-05-11T15:56:48+02:00,0,90,22:30,22:30-22:45,True,running,0.910611043,HIGH,56.362059607556766,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.4525,3.69575,0.0385,4.984,156.925,59.875,-0.042,11.617,384.859,221.283,-0.002,57.899,100.0,10.0,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.71,0.0,7.6,0.0,empty,1
2026-05-11T15:56:55+02:00,0,91,22:45,22:45-23:00,True,running,0.846869773,HIGH,52.948464800311456,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.6375,3.707,0.03725,5.01525,149.55,68.325,-0.042,11.042,394.438,253.281,-0.002,55.378,100.0,10.0,10.0,control_full,0.0,0.0023,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.89,0.0,7.6,0.0,empty,1
2026-05-11T15:57:03+02:00,0,92,23:00,23:00-23:15,True,running,0.8917800539999999,HIGH,49.53486999306613,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",1.945,3.69325,0.03725,5.0315,179.375,55.675,-0.042,11.642,348.884,205.622,-0.002,58.577,100.0,10.0,10.0,control_full,0.0,0.0024,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.67,0.0,7.6,0.0,empty,1
2026-05-11T15:57:10+02:00,0,93,23:15,23:15-23:30,True,running,0.8075638820000001,HIGH,48.58917934037233,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.36375,3.6995,0.0385,4.98775,163.975,60.425,-0.042,9.092,387.596,223.542,-0.002,45.349,100.0,10.0,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.77,0.0,7.6,0.0,empty,1
2026-05-11T15:57:18+02:00,0,94,23:30,23:30-23:45,True,running,0.784025177,HIGH,47.64348868767852,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.18375,3.697,0.0385,4.98775,163.825,58.125,-0.042,9.092,357.753,214.888,-0.002,45.349,100.0,10.0,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.73,0.0,7.6,0.0,empty,1
2026-05-11T15:57:25+02:00,0,95,23:45,23:45-00:00,True,running,0.741580809,HIGH,46.697798034984714,False,2,2,1,,Demo logging started. Hydrogen state was not reset; the current estimated hydrogen state is used.,"SCENARIO,2",2.3825,3.69325,0.03725,4.9865,160.25,57.15,-0.042,9.092,381.796,211.069,-0.002,45.337,100.0,10.0,10.0,control_full,0.0,0.0017,1710.8108,empty,True,current_integrated_after_lookup_initialisation,3.677,4.67,0.0,7.6,0.0,empty,1
